,customer_id,age,annual_income,credit_score,employment-type,education__level,marital_status,city,customer_segment,loan_type,loan_amount_(inr),tenure_months,monthly_visits,debt_to_income,loan_approved?,valid_age
1523,CUST101483,34.0,678956.0,669.0,Salaried,Postgraduate,Single,Bengaluru,Premium,Personal,745536.0,72,5.0,True,Yes,True
1524,CUST100331,46.0,358142.0,611.0,Contract,Diploma,Single,Chennai,Mass,Business,500162.0,72,9.0,True,Yes,True
1525,CUST101239,34.0,566522.0,701.0,Business,Postgraduate,Divorced,Delhi,Mass,Auto,393510.0,48,5.0,True,Yes,True
1526,CUST100467,28.0,558468.0,606.0,Contract,Postgraduate,Single,Chennai,Premium,Business,393599.0,84,5.0,True,No,True
1527,CUST100122,52.0,661195.0,703.0,Self-Employed,Graduate,Single,Delhi,Sme,Education,,72,3.0,True,No,True
1528,CUST101045,54.0,392316.0,685.0,Salaried,Graduate,Single,Delhi,Affluent,Personal,322954.0,12,5.0,True,Yes,True
1529,CUST101096,24.0,520688.0,,Contract,Postgraduate,Divorced,Delhi,Affluent,Auto,894941.0,60,5.0,False,Yes,True
1530,CUST101131,40.0,477723.0,719.0,Self-Employed,Graduate,Single,Jaipur,Mass,Home Loan,1106455.0,48,,True,No,True
1531,CUST101295,65.0,1394481.0,0.0,Self-Employed,12Th,Single,Jaipur,Mass,Personal,222828.0,120,8.0,True,Yes,True
1532,CUST100861,66.0,,686.0,Contract,Other,Married,Delhi,Mass,Personal,50000000.0,36,9.0,True,Yes,True
1533,CUST101460,45.0,543340.0,720.0,Business,Graduate,Married,Pune,Mass,Education,302389.0,72,9.0,True,No,True
1534,CUST101127,61.0,,731.0,Salaried,Postgraduate,Single,Chennai,Affluent,Education,753995.0,12,5.0,True,No,True
